task_id,example_id,input_shape,output_shape,shape_changed,input_obj_count,output_obj_count,obj_count_changed,detected_rules,rule_count,recolor,rotation,reflection,crop,scale_up,translation
6150a2bd,1,3x3,3x3,False,3,3,False,rotation,1,False,180.0,,False,False,False
6150a2bd,2,3x3,3x3,False,4,4,False,"recolor, rotation",2,True,180.0,,False,False,False
6165ea8f,1,20x20,17x17,True,10,30,True,None,0,False,,,False,False,False
6165ea8f,2,20x20,14x14,True,8,20,True,None,0,False,,,False,False,False
6165ea8f,3,20x20,14x14,True,8,20,True,None,0,False,,,False,False,False
623ea044,1,15x15,15x15,False,1,21,True,None,0,False,,,False,False,False
623ea044,2,15x15,15x15,False,1,21,True,None,0,False,,,False,False,False
623ea044,3,7x7,7x7,False,1,11,True,None,0,False,,,False,False,False
626c0bcc,1,7x7,7x7,False,2,5,True,None,0,False,,,False,False,False
626c0bcc,2,7x7,7x7,False,1,5,True,None,0,False,,,False,False,False
626c0bcc,3,7x7,7x7,False,1,4,True,None,0,False,,,False,False,False
62ab2642,1,10x9,10x9,False,1,3,True,None,0,False,,,False,False,False
62ab2642,2,15x5,15x5,False,1,3,True,None,0,False,,,False,False,False
62ab2642,3,10x12,10x12,False,1,3,True,None,0,False,,,False,False,False
62b74c02,1,4x12,4x12,False,10,16,True,None,0,False,,,False,False,False
62b74c02,2,3x10,3x10,False,6,10,True,None,0,False,,,False,False,False
62b74c02,3,3x14,3x14,False,5,9,True,None,0,False,,,False,False,False
62c24649,1,3x3,6x6,True,4,11,True,None,0,False,,,False,False,False
62c24649,2,3x3,6x6,True,3,6,True,None,0,False,,,False,False,False
62c24649,3,3x3,6x6,True,5,16,True,None,0,False,,,False,False,False
6350f1f4,1,5x5,5x5,False,7,5,True,None,0,False,,,False,False,False
6350f1f4,2,5x5,5x5,False,10,5,True,None,0,False,,,False,False,False
6350f1f4,3,11x11,11x11,False,22,15,True,None,0,False,,,False,False,False
6350f1f4,4,11x11,11x11,False,32,15,True,None,0,False,,,False,False,False
63613498,1,10x10,10x10,False,6,6,False,recolor,1,True,,,False,False,False
63613498,2,10x10,10x10,False,6,6,False,recolor,1,True,,,False,False,False
63613498,3,10x10,10x10,False,5,5,False,recolor,1,True,,,False,False,False
639f5a19,1,23x23,23x23,False,2,10,True,None,0,False,,,False,False,False
639f5a19,2,23x23,23x23,False,2,10,True,None,0,False,,,False,False,False
642248e4,1,14x10,14x10,False,11,17,True,None,0,False,,,False,False,False
642248e4,2,12x13,12x13,False,10,15,True,None,0,False,,,False,False,False
642248e4,3,12x10,12x10,False,8,12,True,None,0,False,,,False,False,False
642d658d,1,22x22,1x1,True,69,1,True,crop,1,False,,,True,False,False
642d658d,2,26x24,1x1,True,80,1,True,crop,1,False,,,True,False,False
642d658d,3,20x22,1x1,True,18,1,True,crop,1,False,,,True,False,False
6430c8c4,1,9x4,4x4,True,4,3,True,None,0,False,,,False,False,False
6430c8c4,2,9x4,4x4,True,6,3,True,None,0,False,,,False,False,False
6430c8c4,3,9x4,4x4,True,8,2,True,None,0,False,,,False,False,False
6430c8c4,4,9x4,4x4,True,6,2,True,None,0,False,,,False,False,False
6455b5f5,1,11x16,11x16,False,1,5,True,None,0,False,,,False,False,False
6455b5f5,2,11x13,11x13,False,1,3,True,None,0,False,,,False,False,False
6455b5f5,3,15x16,15x16,False,1,3,True,None,0,False,,,False,False,False
6455b5f5,4,18x13,18x13,False,1,4,True,None,0,False,,,False,False,False
64a7c07e,1,5x5,5x5,False,1,1,False,translation,1,False,,,False,False,True
64a7c07e,2,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
64a7c07e,3,12x12,12x12,False,3,3,False,None,0,False,,,False,False,False
652646ff,1,20x20,18x6,True,33,35,True,None,0,False,,,False,False,False
652646ff,2,10x10,18x6,True,34,35,True,None,0,False,,,False,False,False
652646ff,3,13x13,18x6,True,33,35,True,None,0,False,,,False,False,False
652646ff,4,10x10,12x6,True,22,24,True,None,0,False,,,False,False,False
662c240a,1,9x3,3x3,True,9,3,True,crop,1,False,,,True,False,False
662c240a,2,9x3,3x3,True,8,2,True,crop,1,False,,,True,False,False
662c240a,3,9x3,3x3,True,9,3,True,crop,1,False,,,True,False,False
662c240a,4,9x3,3x3,True,10,2,True,crop,1,False,,,True,False,False
668eec9a,1,16x16,5x3,True,23,5,True,None,0,False,,,False,False,False
668eec9a,2,16x16,5x3,True,25,4,True,None,0,False,,,False,False,False
668eec9a,3,16x16,5x3,True,31,5,True,None,0,False,,,False,False,False
66ac4c3b,1,22x22,22x22,False,19,21,True,None,0,False,,,False,False,False
66ac4c3b,2,22x22,22x22,False,20,23,True,None,0,False,,,False,False,False
66e6c45b,1,4x4,4x4,False,4,4,False,None,0,False,,,False,False,False
66e6c45b,2,4x4,4x4,False,4,4,False,None,0,False,,,False,False,False
66f2d22f,1,4x14,4x7,True,8,2,True,None,0,False,,,False,False,False
66f2d22f,2,4x14,4x7,True,6,3,True,None,0,False,,,False,False,False
66f2d22f,3,4x14,4x7,True,13,5,True,None,0,False,,,False,False,False
66f2d22f,4,4x14,4x7,True,7,2,True,None,0,False,,,False,False,False
67385a82,1,4x4,4x4,False,3,3,False,None,0,False,,,False,False,False
67385a82,2,4x6,4x6,False,4,4,False,None,0,False,,,False,False,False
67385a82,3,5x6,5x6,False,5,5,False,None,0,False,,,False,False,False
67385a82,4,3x3,3x3,False,3,3,False,None,0,False,,,False,False,False
673ef223,1,20x10,20x10,False,4,8,True,None,0,False,,,False,False,False
673ef223,2,19x8,19x8,False,3,5,True,None,0,False,,,False,False,False
673ef223,3,20x10,20x10,False,5,9,True,None,0,False,,,False,False,False
67636eac,1,16x10,9x3,True,12,12,False,None,0,False,,,False,False,False
67636eac,2,13x17,3x9,True,3,3,False,None,0,False,,,False,False,False
67636eac,3,12x10,6x3,True,10,10,False,None,0,False,,,False,False,False
6773b310,1,11x11,3x3,True,13,2,True,None,0,False,,,False,False,False
6773b310,2,11x11,3x3,True,12,2,True,None,0,False,,,False,False,False
6773b310,3,11x11,3x3,True,12,2,True,None,0,False,,,False,False,False
6773b310,4,11x11,3x3,True,13,2,True,None,0,False,,,False,False,False
67a3c6ac,1,7x7,7x7,False,20,20,False,reflection,1,False,,vertical,False,False,False
67a3c6ac,2,4x4,4x4,False,8,8,False,reflection,1,False,,vertical,False,False,False
67a3c6ac,3,6x6,6x6,False,24,24,False,reflection,1,False,,vertical,False,False,False
67a423a3,1,8x8,8x8,False,3,6,True,None,0,False,,,False,False,False
67a423a3,2,4x4,4x4,False,3,4,True,None,0,False,,,False,False,False
67a423a3,3,6x6,6x6,False,3,6,True,None,0,False,,,False,False,False
67c52801,1,4x5,4x5,False,2,2,False,None,0,False,,,False,False,False
67c52801,2,8x8,8x8,False,3,3,False,None,0,False,,,False,False,False
67c52801,3,9x12,9x12,False,4,4,False,None,0,False,,,False,False,False
67c52801,4,7x6,7x6,False,3,3,False,None,0,False,,,False,False,False
67e8384a,1,3x3,6x6,True,5,13,True,None,0,False,,,False,False,False
67e8384a,2,3x3,6x6,True,6,15,True,None,0,False,,,False,False,False
67e8384a,3,3x3,6x6,True,8,23,True,None,0,False,,,False,False,False
67e8384a,4,3x3,6x6,True,6,15,True,None,0,False,,,False,False,False
681b3aeb,1,10x10,3x3,True,2,2,False,None,0,False,,,False,False,False
681b3aeb,2,10x10,3x3,True,2,2,False,None,0,False,,,False,False,False
681b3aeb,3,10x10,3x3,True,2,2,False,None,0,False,,,False,False,False
6855a6e4,1,15x15,15x15,False,4,4,False,None,0,False,,,False,False,False
6855a6e4,2,15x15,15x15,False,4,4,False,None,0,False,,,False,False,False
6855a6e4,3,15x15,15x15,False,4,3,True,None,0,False,,,False,False,False
689c358e,1,11x11,11x11,False,7,16,True,None,0,False,,,False,False,False
689c358e,2,11x11,11x11,False,7,16,True,None,0,False,,,False,False,False
68b16354,1,5x5,5x5,False,21,21,False,reflection,1,False,,horizontal,False,False,False
68b16354,2,5x5,5x5,False,16,16,False,reflection,1,False,,horizontal,False,False,False
68b16354,3,7x7,7x7,False,37,37,False,reflection,1,False,,horizontal,False,False,False
68b67ca3,1,6x6,3x3,True,5,5,False,None,0,False,,,False,False,False
68b67ca3,2,6x6,3x3,True,6,4,True,None,0,False,,,False,False,False
68b67ca3,3,6x6,3x3,True,4,4,False,None,0,False,,,False,False,False
68bc2e87,1,18x19,5x1,True,19,5,True,None,0,False,,,False,False,False
68bc2e87,2,18x19,5x1,True,19,5,True,None,0,False,,,False,False,False
68bc2e87,3,18x19,4x1,True,23,4,True,None,0,False,,,False,False,False
68bc2e87,4,18x19,4x1,True,15,4,True,None,0,False,,,False,False,False
692cd3b6,1,15x15,15x15,False,4,5,True,None,0,False,,,False,False,False
692cd3b6,2,15x15,15x15,False,4,5,True,None,0,False,,,False,False,False
692cd3b6,3,15x15,15x15,False,4,5,True,None,0,False,,,False,False,False
694f12f3,1,10x10,10x10,False,2,4,True,None,0,False,,,False,False,False
694f12f3,2,10x10,10x10,False,2,4,True,None,0,False,,,False,False,False
695367ec,1,2x2,15x15,True,1,1,False,None,0,False,,,False,False,False
695367ec,2,3x3,15x15,True,1,1,False,None,0,False,,,False,False,False
695367ec,3,4x4,15x15,True,1,1,False,None,0,False,,,False,False,False
696d4842,1,20x20,20x20,False,4,6,True,None,0,False,,,False,False,False
696d4842,2,30x30,30x30,False,4,6,True,None,0,False,,,False,False,False
696d4842,3,20x20,20x20,False,4,6,True,None,0,False,,,False,False,False
69889d6e,1,10x10,10x10,False,2,2,False,None,0,False,,,False,False,False
69889d6e,2,10x10,10x10,False,1,1,False,None,0,False,,,False,False,False
69889d6e,3,10x10,10x10,False,3,3,False,None,0,False,,,False,False,False
69889d6e,4,10x10,10x10,False,1,1,False,None,0,False,,,False,False,False
6a11f6da,1,15x5,5x5,True,13,11,True,None,0,False,,,False,False,False
6a11f6da,2,15x5,5x5,True,14,10,True,None,0,False,,,False,False,False
6a11f6da,3,15x5,5x5,True,10,13,True,None,0,False,,,False,False,False
6a11f6da,4,15x5,5x5,True,6,5,True,None,0,False,,,False,False,False
6a11f6da,5,15x5,5x5,True,11,12,True,None,0,False,,,False,False,False
6a1e5592,1,10x15,10x15,False,5,5,False,None,0,False,,,False,False,False
6a1e5592,2,10x15,10x15,False,4,4,False,None,0,False,,,False,False,False
6a980be1,1,18x19,18x19,False,6,11,True,None,0,False,,,False,False,False
6a980be1,2,14x18,14x18,False,7,17,True,None,0,False,,,False,False,False
6a980be1,3,19x15,19x15,False,9,20,True,None,0,False,,,False,False,False
6aa20dc0,1,20x21,20x21,False,8,11,True,None,0,False,,,False,False,False
6aa20dc0,2,20x19,20x19,False,8,10,True,None,0,False,,,False,False,False
6aa20dc0,3,21x22,21x22,False,8,10,True,None,0,False,,,False,False,False
6ad5bdfd,1,5x11,5x11,False,7,7,False,None,0,False,,,False,False,False
6ad5bdfd,2,10x6,10x6,False,7,7,False,None,0,False,,,False,False,False
6ad5bdfd,3,5x10,5x10,False,6,6,False,None,0,False,,,False,False,False
6b9890af,1,19x22,5x5,True,4,4,False,None,0,False,,,False,False,False
6b9890af,2,18x21,8x8,True,2,2,False,None,0,False,,,False,False,False
6b9890af,3,21x24,11x11,True,3,3,False,None,0,False,,,False,False,False
6bcdb01e,1,7x7,7x7,False,14,20,True,None,0,False,,,False,False,False
6bcdb01e,2,5x5,5x5,False,11,16,True,None,0,False,,,False,False,False
6c434453,1,10x10,10x10,False,5,5,False,None,0,False,,,False,False,False
6c434453,2,10x10,10x10,False,5,5,False,None,0,False,,,False,False,False
6ca952ad,1,7x7,7x7,False,3,3,False,None,0,False,,,False,False,False
6ca952ad,2,15x15,15x15,False,6,6,False,None,0,False,,,False,False,False
6ca952ad,3,16x16,16x16,False,7,7,False,None,0,False,,,False,False,False
6cbe9eb8,1,14x22,12x11,True,169,4,True,None,0,False,,,False,False,False
6cbe9eb8,2,13x23,9x12,True,121,4,True,None,0,False,,,False,False,False
6cbe9eb8,3,16x23,8x8,True,151,3,True,None,0,False,,,False,False,False
6cdd2623,1,13x20,13x20,False,24,2,True,None,0,False,,,False,False,False
6cdd2623,2,11x22,11x22,False,43,1,True,None,0,False,,,False,False,False
6cdd2623,3,15x17,15x17,False,36,1,True,None,0,False,,,False,False,False
6cf79266,1,20x20,20x20,False,29,30,True,None,0,False,,,False,False,False
6cf79266,2,20x20,20x20,False,11,12,True,None,0,False,,,False,False,False
6cf79266,3,20x20,20x20,False,30,32,True,None,0,False,,,False,False,False
6d0160f0,1,11x11,11x11,False,28,5,True,None,0,False,,,False,False,False
6d0160f0,2,11x11,11x11,False,21,4,True,None,0,False,,,False,False,False
6d0160f0,3,11x11,11x11,False,23,4,True,None,0,False,,,False,False,False
6d0160f0,4,11x11,11x11,False,37,5,True,None,0,False,,,False,False,False
6d0aefbc,1,3x3,3x6,True,5,7,True,None,0,False,,,False,False,False
6d0aefbc,2,3x3,3x6,True,4,6,True,None,0,False,,,False,False,False
6d0aefbc,3,3x3,3x6,True,2,2,False,None,0,False,,,False,False,False
6d0aefbc,4,3x3,3x6,True,5,7,True,None,0,False,,,False,False,False
6d1d5c90,1,6x7,6x6,True,10,8,True,crop,1,False,,,True,False,False
6d1d5c90,2,6x7,6x6,True,10,9,True,None,0,False,,,False,False,False
6d1d5c90,3,6x7,6x6,True,10,7,True,None,0,False,,,False,False,False
6d58a25d,1,20x20,20x20,False,14,14,False,None,0,False,,,False,False,False
6d58a25d,2,20x20,20x20,False,11,11,False,None,0,False,,,False,False,False
6d58a25d,3,20x20,20x20,False,23,21,True,None,0,False,,,False,False,False
6d75e8bb,1,7x8,7x8,False,1,3,True,None,0,False,,,False,False,False
6d75e8bb,2,14x10,14x10,False,1,3,True,None,0,False,,,False,False,False
6d75e8bb,3,9x8,9x8,False,1,3,True,None,0,False,,,False,False,False
6df30ad6,1,10x10,10x10,False,12,1,True,recolor,1,True,,,False,False,False
6df30ad6,2,10x10,10x10,False,12,1,True,recolor,1,True,,,False,False,False
6df30ad6,3,10x10,10x10,False,15,1,True,recolor,1,True,,,False,False,False
6df30ad6,4,10x10,10x10,False,3,1,True,recolor,1,True,,,False,False,False
6df30ad6,5,10x10,10x10,False,12,1,True,recolor,1,True,,,False,False,False
6e02f1e3,1,3x3,3x3,False,1,1,False,None,0,False,,,False,False,False
6e02f1e3,2,3x3,3x3,False,3,3,False,None,0,False,,,False,False,False
6e02f1e3,3,3x3,3x3,False,1,1,False,None,0,False,,,False,False,False
6e02f1e3,4,3x3,3x3,False,2,3,True,None,0,False,,,False,False,False
6e02f1e3,5,3x3,3x3,False,2,3,True,None,0,False,,,False,False,False
6e19193c,1,10x10,10x10,False,2,10,True,None,0,False,,,False,False,False
6e19193c,2,10x10,10x10,False,2,8,True,None,0,False,,,False,False,False
6e82a1ae,1,10x10,10x10,False,5,5,False,None,0,False,,,False,False,False
6e82a1ae,2,10x10,10x10,False,6,6,False,None,0,False,,,False,False,False
6e82a1ae,3,10x10,10x10,False,4,4,False,None,0,False,,,False,False,False
6ea4a07e,1,3x3,3x3,False,1,1,False,recolor,1,True,,,False,False,False
6ea4a07e,2,3x3,3x3,False,2,2,False,recolor,1,True,,,False,False,False
6ea4a07e,3,3x3,3x3,False,3,3,False,recolor,1,True,,,False,False,False
6ea4a07e,4,3x3,3x3,False,3,2,True,recolor,1,True,,,False,False,False
6ea4a07e,5,3x3,3x3,False,1,1,False,recolor,1,True,,,False,False,False
6ea4a07e,6,3x3,3x3,False,2,1,True,recolor,1,True,,,False,False,False
6ecd11f4,1,27x25,3x3,True,11,6,True,None,0,False,,,False,False,False
6ecd11f4,2,27x21,3x3,True,14,5,True,None,0,False,,,False,False,False
6ecd11f4,3,22x22,4x4,True,19,10,True,None,0,False,,,False,False,False
6f473927,1,3x3,3x6,True,1,3,True,None,0,False,,,False,False,False
6f473927,2,8x6,8x12,True,2,4,True,None,0,False,,,False,False,False
6f473927,3,3x3,3x6,True,1,2,True,None,0,False,,,False,False,False
6f473927,4,10x5,10x10,True,5,9,True,None,0,False,,,False,False,False
6f8cd79b,1,5x4,5x4,False,0,1,True,None,0,False,,,False,False,False
6f8cd79b,2,4x3,4x3,False,0,1,True,None,0,False,,,False,False,False
6f8cd79b,3,5x6,5x6,False,0,1,True,None,0,False,,,False,False,False
6f8cd79b,4,3x3,3x3,False,0,1,True,None,0,False,,,False,False,False
6fa7a44f,1,3x3,6x3,True,6,9,True,None,0,False,,,False,False,False
6fa7a44f,2,3x3,6x3,True,9,15,True,None,0,False,,,False,False,False
6fa7a44f,3,3x3,6x3,True,5,7,True,None,0,False,,,False,False,False
6fa7a44f,4,3x3,6x3,True,4,6,True,None,0,False,,,False,False,False
6ffe8f07,1,19x19,19x19,False,4,9,True,None,0,False,,,False,False,False
6ffe8f07,2,19x19,19x19,False,11,13,True,None,0,False,,,False,False,False
6ffe8f07,3,19x19,19x19,False,7,11,True,None,0,False,,,False,False,False
6ffe8f07,4,19x18,19x18,False,10,14,True,None,0,False,,,False,False,False
7039b2d7,1,27x27,5x5,True,26,1,True,crop,1,False,,,True,False,False
7039b2d7,2,21x21,3x4,True,13,1,True,crop,1,False,,,True,False,False
7039b2d7,3,10x10,2x3,True,7,1,True,crop,1,False,,,True,False,False
705a3229,1,12x10,12x10,False,3,3,False,None,0,False,,,False,False,False
705a3229,2,14x15,14x15,False,2,2,False,None,0,False,,,False,False,False
705a3229,3,11x8,11x8,False,1,1,False,None,0,False,,,False,False,False
705a3229,4,12x12,12x12,False,2,2,False,None,0,False,,,False,False,False
712bf12e,1,13x14,13x14,False,24,24,False,None,0,False,,,False,False,False
712bf12e,2,12x13,12x13,False,21,21,False,None,0,False,,,False,False,False
712bf12e,3,13x15,13x15,False,24,24,False,None,0,False,,,False,False,False
72207abc,1,3x19,3x19,False,3,6,True,None,0,False,,,False,False,False
72207abc,2,3x29,3x29,False,2,8,True,None,0,False,,,False,False,False
72207abc,3,3x19,3x19,False,2,6,True,None,0,False,,,False,False,False
72322fa7,1,13x12,13x12,False,7,12,True,None,0,False,,,False,False,False
72322fa7,2,13x22,13x22,False,17,30,True,None,0,False,,,False,False,False
72322fa7,3,14x19,14x19,False,10,15,True,None,0,False,,,False,False,False
72a961c9,1,9x6,9x6,False,3,5,True,None,0,False,,,False,False,False
72a961c9,2,10x7,10x7,False,3,5,True,None,0,False,,,False,False,False
72a961c9,3,9x9,9x9,False,7,13,True,None,0,False,,,False,False,False
72a961c9,4,13x10,13x10,False,5,9,True,None,0,False,,,False,False,False
72ca375d,1,10x10,2x2,True,3,1,True,crop,1,False,,,True,False,False
72ca375d,2,10x10,2x4,True,4,1,True,crop,1,False,,,True,False,False
72ca375d,3,10x10,2x4,True,3,1,True,crop,1,False,,,True,False,False
73182012,1,12x12,4x4,True,10,5,True,crop,1,False,,,True,False,False
73182012,2,12x12,4x4,True,12,5,True,crop,1,False,,,True,False,False
73182012,3,12x12,4x4,True,17,6,True,crop,1,False,,,True,False,False
73c3b0d8,1,12x8,12x8,False,6,11,True,None,0,False,,,False,False,False
73c3b0d8,2,10x6,10x6,False,3,8,True,None,0,False,,,False,False,False
73c3b0d8,3,6x3,6x3,False,2,2,False,None,0,False,,,False,False,False
73c3b0d8,4,7x5,7x5,False,2,6,True,None,0,False,,,False,False,False
73ccf9c2,1,21x21,4x5,True,8,3,True,crop,1,False,,,True,False,False
73ccf9c2,2,23x23,4x4,True,9,1,True,crop,1,False,,,True,False,False
73ccf9c2,3,20x20,5x7,True,13,5,True,crop,1,False,,,True,False,False
7447852a,1,3x15,3x15,False,15,18,True,None,0,False,,,False,False,False
7447852a,2,3x10,3x10,False,10,12,True,None,0,False,,,False,False,False
7447852a,3,3x18,3x18,False,18,22,True,None,0,False,,,False,False,False
7468f01a,1,12x16,5x5,True,2,2,False,None,0,False,,,False,False,False
7468f01a,2,10x15,4x8,True,3,3,False,None,0,False,,,False,False,False
7468f01a,3,15x17,4x6,True,4,4,False,None,0,False,,,False,False,False
746b3537,1,4x2,3x1,True,3,3,False,crop,1,False,,,True,False,False
746b3537,2,3x3,1x3,True,3,3,False,crop,1,False,,,True,False,False
746b3537,3,3x5,1x4,True,4,4,False,None,0,False,,,False,False,False
746b3537,4,6x4,4x1,True,4,4,False,None,0,False,,,False,False,False
746b3537,5,3x3,3x1,True,3,3,False,crop,1,False,,,True,False,False
74dd1130,1,3x3,3x3,False,6,6,False,None,0,False,,,False,False,False
74dd1130,2,3x3,3x3,False,4,4,False,None,0,False,,,False,False,False
74dd1130,3,3x3,3x3,False,5,5,False,None,0,False,,,False,False,False
74dd1130,4,3x3,3x3,False,6,6,False,None,0,False,,,False,False,False
753ea09b,1,30x30,30x30,False,118,61,True,None,0,False,,,False,False,False
753ea09b,2,30x30,30x30,False,53,13,True,None,0,False,,,False,False,False
753ea09b,3,30x30,30x30,False,94,55,True,None,0,False,,,False,False,False
758abdf0,1,16x8,16x8,False,7,5,True,None,0,False,,,False,False,False
758abdf0,2,8x16,8x16,False,5,4,True,None,0,False,,,False,False,False
759f3fd3,1,10x10,10x10,False,1,11,True,None,0,False,,,False,False,False
759f3fd3,2,20x20,20x20,False,1,24,True,None,0,False,,,False,False,False
75b8110e,1,8x8,4x4,True,12,10,True,None,0,False,,,False,False,False
75b8110e,2,8x8,4x4,True,14,8,True,None,0,False,,,False,False,False
75b8110e,3,8x8,4x4,True,11,10,True,None,0,False,,,False,False,False
75b8110e,4,8x8,4x4,True,9,5,True,None,0,False,,,False,False,False
75b8110e,5,8x8,4x4,True,10,9,True,None,0,False,,,False,False,False
760b3cac,1,6x9,6x9,False,2,2,False,None,0,False,,,False,False,False
760b3cac,2,6x9,6x9,False,3,4,True,None,0,False,,,False,False,False
760b3cac,3,6x9,6x9,False,4,5,True,None,0,False,,,False,False,False
762cd429,1,10x14,10x14,False,4,12,True,None,0,False,,,False,False,False
